"","Site.Code","Subbasin","slope_Overall.Score","LRpval_Overall.Score","LRtrend_Overall.Score","MKtau_Overall.Score","MKSlope_Overall.Score","MKpval_Overall.Score","MKinter_Overall.Score","MKtrend_Overall.Score","slope_Tot_Richness_Score","LRpval_Tot_Richness_Score","LRtrend_Tot_Richness_Score","MKtau_Tot_Richness_Score","MKSlope_Tot_Richness_Score","MKpval_Tot_Richness_Score","MKinter_Tot_Richness_Score","MKtrend_Tot_Richness_Score","slope_E_Richness_Score","LRpval_E_Richness_Score","LRtrend_E_Richness_Score","MKtau_E_Richness_Score","MKSlope_E_Richness_Score","MKpval_E_Richness_Score","MKinter_E_Richness_Score","MKtrend_E_Richness_Score","slope_P_Richness_Score","LRpval_P_Richness_Score","LRtrend_P_Richness_Score","MKtau_P_Richness_Score","MKSlope_P_Richness_Score","MKpval_P_Richness_Score","MKinter_P_Richness_Score","MKtrend_P_Richness_Score","slope_T_Richness_Score","LRpval_T_Richness_Score","LRtrend_T_Richness_Score","MKtau_T_Richness_Score","MKSlope_T_Richness_Score","MKpval_T_Richness_Score","MKinter_T_Richness_Score","MKtrend_T_Richness_Score","slope_Cling_Richness_Score","LRpval_Cling_Richness_Score","LRtrend_Cling_Richness_Score","MKtau_Cling_Richness_Score","MKSlope_Cling_Richness_Score","MKpval_Cling_Richness_Score","MKinter_Cling_Richness_Score","MKtrend_Cling_Richness_Score","slope_LL_Richness_Score","LRpval_LL_Richness_Score","LRtrend_LL_Richness_Score","MKtau_LL_Richness_Score","MKSlope_LL_Richness_Score","MKpval_LL_Richness_Score","MKinter_LL_Richness_Score","MKtrend_LL_Richness_Score","slope_Intol_Richness_Score","LRpval_Intol_Richness_Score","LRtrend_Intol_Richness_Score","MKtau_Intol_Richness_Score","MKSlope_Intol_Richness_Score","MKpval_Intol_Richness_Score","MKinter_Intol_Richness_Score","MKtrend_Intol_Richness_Score","slope_Dom_Percent_Score","LRpval_Dom_Percent_Score","LRtrend_Dom_Percent_Score","MKtau_Dom_Percent_Score","MKSlope_Dom_Percent_Score","MKpval_Dom_Percent_Score","MKinter_Dom_Percent_Score","MKtrend_Dom_Percent_Score","slope_Pred_Percent_Score","LRpval_Pred_Percent_Score","LRtrend_Pred_Percent_Score","MKtau_Pred_Percent_Score","MKSlope_Pred_Percent_Score","MKpval_Pred_Percent_Score","MKinter_Pred_Percent_Score","MKtrend_Pred_Percent_Score","slope_Tol_Percent_Score","LRpval_Tol_Percent_Score","LRtrend_Tol_Percent_Score","MKtau_Tol_Percent_Score","MKSlope_Tol_Percent_Score","MKpval_Tol_Percent_Score","MKinter_Tol_Percent_Score","MKtrend_Tol_Percent_Score"
"1191","08WES0903","McAleer Creek Subbasin",0.17066039429182,0.583873919281001,"none",0.134502923976608,0.24099041493383,0.441488211013973,-449.665948043857,"none",0.138299286222441,0.0190003534907666,"positive",0.432748538011696,0.142857142857143,0.0100691711974163,-284.380952380953,"positive",0.0941670380186111,0.0966916452178816,"none",0.204678362573099,0,0.192178977929981,1.42857142857143,"none",-0.0299036048502458,0.6270857705506,"none",-0.0701754385964912,0,0.684594243287768,4.28571428571429,"none",0.00246264981118885,0.963944842946225,"none",0.00584795321637427,0,1,2.5,"none",0.101161791263861,0.059633808100456,"none",0.292397660818713,0.117647058823529,0.0828150122868189,-232.823529411764,"none",0.0883475619766779,0.205572751985301,"none",0.251461988304094,0.0833333333333333,0.117100115063333,-164.083333333333,"none",-0.00621525904730556,0.644550077304405,"none",-0.0350877192982456,0,0.648076868139146,0,"none",-0.0217558069090541,0.845219697795202,"none",-0.0409356725146199,-0.019493177387914,0.833534342865583,46.2183235867441,"none",-0.0471643043470303,0.227296761173327,"none",-0.222222222222222,-0.0493827160493828,0.194683034017343,101.734567901235,"none",-0.148738957847324,0.148009804121393,"none",-0.192982456140351,-0.145642471223866,0.26291056711835,299.706365985435,"none"
"1210","08WES0905","Lyon Creek Subbasin",1.52117999198908,0.000771397515877831,"positive",0.514705882352941,1.56510587711217,0.00447905438254336,-3115.80248581482,"positive",0.231281064614386,0.000299741579641569,"positive",0.558823529411765,0.238095238095237,0.00179999865671109,-476.90476190476,"positive",0.0533108866442126,0.422962426928171,"none",0.154411764705882,0,0.372840361581254,2.85714285714286,"none",0.193469082357959,0.000159937229578667,"positive",0.595588235294118,0.178571428571427,0.000472415550949845,-355.178571428569,"positive",0.0863963711185883,0.0246719052046742,"positive",0.330882352941176,0,0.0445356766579062,3.75,"positive",0.137430954424409,0.00192933159842062,"positive",0.477941176470588,0.133232780291604,0.00656219231434486,-265.25641025641,"positive",0.216517022072569,0.00952177869788579,"positive",0.433823529411765,0.208333333333333,0.014684077205398,-415.625,"positive",-0.000133611244722005,0.992652191716895,"none",0,0,1,0,"none",0.209338347739901,0.0258317033156482,"positive",0.404411764705882,0.200762322472849,0.0259946610357264,-398.052683792816,"positive",0.204358398802835,0.116848639557272,"none",0.345588235294118,0.233808674985146,0.0578978499535715,-466.26797385621,"none",0.18921147545894,0.125282545495083,"none",0.242647058823529,0.103359173126615,0.180773493456902,-202.661498708011,"none"
"1227","08WES1037","W Lake Washington - Seattle S Subbasin",0.929270831121013,0.00129099005992847,"positive",0.529411764705882,1.01915332729286,0.0024437883543766,-2019.80858045344,"positive",0.104718810601166,0.0308044681356455,"positive",0.379084967320261,0.10989010989011,0.0281235977222297,-217.948717948718,"positive",-0.00646412411118339,0.665528471299883,"none",-0.0326797385620915,0,0.699870310412416,2.85714285714286,"none",-0.0206851971557866,0.487065321018587,"none",-0.0718954248366013,0,0.597991905665983,2.85714285714286,"none",0.0542986425339379,0.0852713004859012,"none",0.254901960784314,0,0.0980746981583862,2.5,"none",0.0867713601277631,0.00961046055551961,"positive",0.418300653594771,0.0980392156862744,0.0141469159754709,-194.264705882353,"positive",0.10972850678733,0.012833992560551,"positive",0.38562091503268,0.0961538461538462,0.0185007236445665,-188.413461538462,"positive",0.00258564964447263,0.924315773970843,"none",0,0,1,0,"none",0.274456881268028,0.0162123421304635,"positive",0.444444444444444,0.29239766081871,0.0106008087404707,-581.725146198824,"positive",0.128506787330317,0.0146781006488209,"positive",0.352941176470588,0.14814814814815,0.043828332607532,-294.944444444448,"positive",0.195353514094968,0.0222434263363621,"positive",0.359477124183007,0.155038759689923,0.0395678531171117,-310.826873385014,"positive"
"1245","08WES1178","E Lake Washington - Kenmore N Subbasin",0.039298943934831,0.842619207292315,"none",-0.0065359477124183,-0.00962040517961624,1,32.4381469144686,"none",0.0869621148774749,0.00634878231523574,"positive",0.437908496732026,0.0952380952380953,0.0100267553171729,-190.904761904762,"positive",-0.0913359490577024,0.00549290529538072,"negative",-0.372549019607843,0,0.0125863609120825,0,"negative",0.088891747604045,0.0215103329808478,"positive",0.359477124183007,0,0.0224541807571243,0.714285714285715,"positive",0.0571814497973964,0.166283963615886,"none",0.183006535947712,0,0.25416978905695,1.25,"none",-0.028815848716795,0.236094528294378,"none",-0.228758169934641,0,0.177029561792066,0.588235294117647,"none",0.0644979738856433,0.319135511189118,"none",0.163398692810458,0,0.347139139395738,2.5,"none",-0.0140219978130849,0.315328857643032,"none",-0.0718954248366013,0,0.335176871755022,0,"none",-0.058490064272194,0.56954901361357,"none",-0.130718954248366,-0.0877192982456149,0.471406086180458,181.184210526317,"none",0.0263544949722367,0.0267104721329496,"positive",0.470588235294118,0.00617283950617284,0.00294076581756522,-12.4351851851852,"positive",-0.0919249773421897,0.00795730128955663,"negative",-0.287581699346405,0,0.0504777657240413,0,"none"
"1263","08WES1340","W Lake Washington - Seattle S Subbasin",0.555534596569267,0.0221416168079199,"positive",0.382352941176471,0.499389615994178,0.0356564176022276,-984.052349890714,"positive",0.110408064244621,0.0302674285162727,"positive",0.382352941176471,0.10596546310832,0.0280886105743092,-212.356096284668,"positive",-0.0242105575854796,0.573679651877468,"none",-0.139705882352941,0,0.37730305831965,2.85714285714286,"none",0.135905890740578,0.018456101607144,"positive",0.345588235294118,0.0892857142857144,0.0372481519529866,-175.446428571429,"positive",-0.0250831773757553,0.572103072223712,"none",-0.0661764705882353,0,0.711825366962171,2.5,"none",0.0398150526586177,0.196613526687989,"none",0.264705882352941,0.0406162464985992,0.132026056249547,-80.5840336134448,"none",0.153228321896447,0.0292889119537026,"positive",0.345588235294118,0.138888888888889,0.0449566227225712,-278.333333333333,"positive",0.015447226925705,0.303771256552159,"none",0.0735294117647059,0,0.35832646674888,0,"none",0.18081350878409,0.0496352891455235,"positive",0.352941176470588,0.236842105263158,0.0524590937347165,-472.260233918128,"none",0.132257803655185,0.0093479238095331,"positive",0.470588235294118,0.111111111111111,0.00921460756997943,-222.055555555555,"positive",-0.163047537374742,0.213941617845384,"none",-0.25,-0.184108527131784,0.173302304550783,376.321059431526,"none"
"1280","08WES1490","W Lake Washington - Seattle S Subbasin",-0.132058582020942,0.388412816258666,"none",-0.142857142857143,-0.135928079242037,0.511220344688192,283.465400788707,"none",-0.000458536809042523,0.934168384539477,"none",-0.010989010989011,0,1,0,"none",-0.00997317559667561,0.849127942814262,"none",-0.0769230769230769,0,0.710346568995567,0.714285714285715,"none",0.0165073251255252,0.460443173222242,"none",0.10989010989011,0,0.411313791776259,0,"none",-0.0195594607607158,0.554320416260257,"none",-0.0989010989010989,0,0.536689629079079,0,"none",-0.00226571129173953,0.88509751031269,"none",-0.032967032967033,0,0.877249683862331,0,"none",-0.00752286952335203,0.603600672217709,"none",-0.0549450549450549,0,0.619796388494133,0,"none",0.00103170782034497,0.950604957514138,"none",0.010989010989011,0,1,0,"none",-0.002351006709524,0.971996325059153,"none",0.10989010989011,0,0.596731422711593,0.17543859649123,"none",-0.00841223987589035,0.672916412790441,"none",-0.263736263736264,0,0.159516565829203,0,"none",-0.0990546143998718,0.448437043453169,"none",-0.164835164835165,-0.0984373077396333,0.443421402864083,205.231942906361,"none"
"1294","08WES1579","W Lake Washington - Seattle S Subbasin",-0.125950100978639,0.558409614383224,"none",-0.205128205128205,-0.155760444392636,0.360121647755378,320.660047648192,"none",0.0120272617933983,0.491586970479786,"none",0.0256410256410256,0,0.933277595614161,0,"none",-0.0126954430041426,0.58382237910651,"none",-0.0512820512820513,0,0.688499741096634,0,"none",-0.0126954430041426,0.58382237910651,"none",-0.0512820512820513,0,0.688499741096634,0,"none",-0.0222170252572495,0.58382237910651,"none",-0.0512820512820513,0,0.688499741096634,0,"none",-0.0104550707092938,0.58382237910651,"none",-0.0512820512820513,0,0.688499741096634,0,"none",-0.00847754911131838,0.889906642365093,"none",0.0384615384615385,0,0.889619019736172,1.25,"none",0,NA,"none",0,0,NA,0,"none",0.095309602350121,0.339583794405468,"none",0.256410256410256,0.0755360623781675,0.236853406451332,-151.469298245614,"none",0.00862696185427705,0.284723387750889,"none",-0.0641025641025641,0,0.762806609912222,0,"none",-0.175373395890289,0.340686729888238,"none",-0.217948717948718,-0.145348837209303,0.325670348065218,295.352067183464,"none"
"1307","09BLA0675","Black River Subbasin",0.476526859192758,0.211650981395837,"none",0.164835164835165,0.486935655535162,0.443421402864083,-954.865989174123,"none",0.0994678007855179,0.134211058703178,"none",0.450549450549451,0.0865800865800865,0.025423634320893,-172.748917748918,"positive",0.0345116084501133,0.614933630579111,"none",0.0769230769230769,0,0.73061134461099,2.85714285714286,"none",0.20009760858956,0.0125181842087375,"positive",0.483516483516484,0.238095238095238,0.014809652787253,-475.357142857143,"positive",0.0451439726695923,0.469843370972842,"none",0.043956043956044,0,0.86203417084828,1.25,"none",0.0528234719949465,0.212737143522611,"none",0.274725274725275,0.0560224089635852,0.178122274611106,-111.680672268907,"none",-0.0183016105417322,0.7591333415588,"none",-0.021978021978022,0,0.953908508461568,1.875,"none",0,NA,"none",0,0,NA,0,"none",0.112877769501022,0.232048909282959,"none",0.197802197802198,0.116959064327484,0.351305066183244,-230.847953216371,"none",0.0153191258608425,0.877918029914108,"none",-0.0549450549450549,-0.0555555555555549,0.826665969670155,114.916666666665,"none",-0.0654128881171033,0.424147744821348,"none",-0.032967032967033,-0.0196874615479267,0.912814027184075,47.2572905131045,"none"
"1321","09BLA0716","Black River Subbasin",0.498452384378841,0.0193864837179298,"positive",0.391812865497076,0.561211877651914,0.0209409336737407,-1104.65990476157,"positive",0.0957259131550461,0.0574571716021808,"none",0.321637426900585,0.105820105820105,0.0560839602983577,-211.11111111111,"none",-0.0152359568581844,0.766394928851713,"none",-0.0994152046783626,0,0.553090634839798,1.42857142857143,"none",0.0820937412293016,0.096768383602608,"none",0.245614035087719,0,0.13036837637992,2.85714285714286,"none",0.13761226494527,0.0046682976957024,"positive",0.403508771929825,0.125,0.012646934635926,-250.375,"positive",0.0791632959667167,0.0295780412991653,"positive",0.257309941520468,0.058823529411765,0.121556697703415,-117.235294117648,"none",-0.0256981476284019,0.673740803515315,"none",-0.0350877192982456,0,0.855259319906832,2.5,"none",0.0158373762078504,0.193541717775091,"none",0.0818713450292398,0,0.235333266509586,0,"none",0.211317422567552,0.00229883944929714,"positive",0.473684210526316,0.197368421052632,0.00512856360569957,-392.975146198831,"positive",-0.0529048554588819,0.414068165106272,"none",-0.140350877192982,-0.0396825396825393,0.420156605093394,81.1587301587294,"none",-0.0294586697474268,0.752284942541685,"none",-0.0350877192982456,-0.0344530577088723,0.86105212381504,75.9431524547817,"none"
"1340","09BLA0722","Black River Subbasin",0.449399023502951,0.182636623981776,"none",0.316666666666667,0.328515689031018,0.0957466564738153,-640.358051413106,"none",0.0388852521386886,0.398207824534938,"none",0.291666666666667,0.0637755102040817,0.112255171963477,-127.633928571429,"none",-0.0498514527418307,0.313319971927616,"none",-0.158333333333333,0,0.345226560036259,1.42857142857143,"none",-0.0461587525387317,0.569227884750661,"none",-0.0833333333333333,0,0.660801451923915,2.85714285714286,"none",0.0841557983785686,0.156136085721292,"none",0.191666666666667,0,0.299156383358315,2.5,"none",0.0964841347183926,0.0348247155414649,"positive",0.375,0.098039215686274,0.0398560984772541,-196.42156862745,"positive",0.0243802138409116,0.594516984282407,"none",0.0916666666666667,0,0.61214069677253,0,"none",-0.0298773016432521,0.352208507218406,"none",-0.075,0,0.385546631571102,0,"none",-0.0105264532105317,0.911529925606694,"none",0,-0.00124956265307176,1,6.02351676913148,"none",0.104224598232354,0.0129269472114973,"positive",0.45,0.0670995670995667,0.0162842540443986,-134.482323232322,"positive",0.237682986328381,0.0237078672834158,"positive",0.408333333333333,0.208706022659511,0.0305200784930743,-413.147485589347,"positive"
"1356","09BLA0756","Black River Subbasin",1.1986323292868,0.00081859143251367,"positive",0.683333333333333,1.30247629923723,0.000265501780035704,-2600.1963296508,"positive",0.142228086594965,0.0071755170750937,"positive",0.525,0.168367346938775,0.00326852696914589,-337.718537414966,"positive",0.0672016202034463,0.166470086145184,"none",0.191666666666667,0,0.264660084015032,0,"none",0.109087561563129,0.00256752610397547,"positive",0.441666666666667,0.0922619047619049,0.00837650501077938,-182.727678571429,"positive",0.149554290623995,0.0105891240309099,"positive",0.45,0.140625,0.0119579613913289,-280.9921875,"positive",0.056732391162888,0.0614770872414412,"none",0.4,0.0694444444444442,0.018282163486861,-139.687499999999,"positive",0.0628289120395233,0.163772778791806,"none",0.283333333333333,0,0.100909889527276,1.25,"none",0.015803120732774,0.30151255235074,"none",0.0916666666666667,0,0.278075686620885,0,"none",0.283221568402086,0.00329158988725683,"positive",0.516666666666667,0.286915204678362,0.00559153873949013,-573.299524853801,"positive",0.268326591009441,0.029662774827946,"positive",0.533333333333333,0.242165242165242,0.00448053989668057,-484.782051282051,"positive",0.0436481869545555,0.519366125954716,"none",-0.0333333333333333,-0.0185516464586237,0.892558465851561,45.8179288411856,"none"
"1372","09BLA0768","Black River Subbasin",0.650163186545055,0.107274000672729,"none",0.3,0.78103187575293,0.115074647821179,-1525.66372229935,"none",0.104450129544233,0.168561524500406,"none",0.25,0.0952380952380945,0.187746490053133,-187.761904761903,"none",0.056217308413045,0.539897910912458,"none",0.125,0,0.516186844971325,2.85714285714286,"none",-0.0226498720852568,0.762460035422861,"none",-0.0916666666666667,0,0.632908756624989,5.71428571428571,"none",0.150849777574999,0.0903842269739505,"none",0.266666666666667,0.125,0.149818219477241,-248,"none",0.0617288092378507,0.168035530163972,"none",0.258333333333333,0.0787815126050417,0.168369646452972,-154.842436974789,"none",-0.00727158663168904,0.943247357781518,"none",-0.00833333333333333,0,1,5,"none",0.0293307696068059,0.592337627620763,"none",0.133333333333333,0,0.459181282553577,2.14285714285715,"none",0.266082871907347,0.00404577688620825,"positive",0.516666666666667,0.286549707602339,0.00602581135746671,-571.555555555556,"positive",0.0777030024206939,0.307649635174026,"none",0.216666666666667,0.119444444444445,0.245806288377793,-231.83888888889,"none",-0.0662780234429727,0.544002370496152,"none",-0.133333333333333,-0.0430663221360896,0.499461203104015,93.8931955211026,"none"
"1388","09BLA0771","Black River Subbasin",-0.223396576147002,0.460321683600965,"none",-0.104761904761905,-0.242453722707882,0.620690717075355,522.283746587173,"none",0.108489071903702,0.0431094095244405,"positive",0.371428571428571,0.0952380952380956,0.0534028981832413,-188.857142857144,"none",0.0554323725055412,0.340608375615021,"none",0.142857142857143,0,0.464499014841235,2.85714285714286,"none",0.0142540386442816,0.731679300934662,"none",0.0761904761904762,0,0.697948568214608,2.85714285714286,"none",-0.0249445676274943,0.353371230003955,"none",-0.171428571428571,0,0.316471787847978,3.75,"none",0.00782574670666363,0.738497772564705,"none",0.142857142857143,0,0.460388895301574,2.35294117647059,"none",0.10393569844789,0.0662287611927638,"none",0.371428571428571,0.0961538461538462,0.0475033443489048,-191.057692307692,"positive",0.0237567310738043,0.44174443628347,"none",0.133333333333333,0,0.443657055911713,0,"none",-0.0737801636389569,0.445744016761669,"none",-0.114285714285714,-0.0515995872033024,0.585735213583062,109.016167870657,"none",-0.440256220744014,0.000146928232651005,"negative",-0.6,-0.399305555555556,0.00173144345166295,810.746527777778,"negative",0.00189071658158169,0.984241520544118,"none",0.0285714285714286,0.012919896640825,0.921158650225025,-20.1421188630454,"none"
"1403","09BLA0772","Black River Subbasin",0.535103117802819,0.088969879549886,"none",0.254901960784314,0.544106000093178,0.150050636557259,-1071.30346637059,"none",0.124904126799036,0.00845962154504652,"positive",0.457516339869281,0.0952380952380953,0.00820685825078776,-189.190476190476,"positive",0.0229054525388583,0.637390149184698,"none",0.0784313725490196,0,0.6424453950036,1.42857142857143,"none",0.0265495018064056,0.530286748637913,"none",0.0980392156862745,0,0.548220344831742,2.85714285714286,"none",0.108865971867939,0.010909250536681,"positive",0.431372549019608,0.104166666666667,0.00945468356129541,-207.03125,"positive",0.0291095229725143,0.351357531397824,"none",0.189542483660131,0.0280112044817925,0.273199282172991,-55.1680672268904,"none",0.0726076816558587,0.271368120316476,"none",0.202614379084967,0,0.235069396728999,3.75,"none",0.00791279269524297,0.650421075808196,"none",0.0392156862745098,0,0.725423547423111,0,"none",0.0864556016282684,0.189648463659177,"none",0.202614379084967,0.0744284954811263,0.254222018277616,-146.438064859116,"none",0.0443480795860348,0.530592528907618,"none",0,0,1,1.22222222222222,"none",0.0114443862526629,0.931270740630781,"none",0.0130718954248366,0,0.969705441079135,4.05684754521964,"none"
"1421","09BLA0817","Black River Subbasin",0.0579631696071123,0.58359238425842,"none",0.0367647058823529,0.00520924404033249,0.869014441088916,-8.47805074702078,"none",0,NA,"none",0,0,NA,0,"none",0.00339018411307575,0.88388341263465,"none",0,0,1,0,"none",-0.005737234652897,0.892321600006058,"none",-0.0882352941176471,0,0.589068939872857,0,"none",0,NA,"none",0,0,NA,0,"none",0,NA,"none",0,0,NA,0,"none",0.0220198977729097,0.186416308545529,"none",0.132352941176471,0,0.205117681033405,0,"none",0,NA,"none",0,0,NA,0,"none",0.0469715117781057,0.425559609082977,"none",0.0661764705882353,0.0181594336718991,0.739679792109805,-35.1111111111111,"none",0.00044622936189201,0.418112093100234,"none",0.0588235294117647,0,0.474958539889507,0,"none",-0.00912741876597364,0.840080414174367,"none",-0.0588235294117647,0,0.695867520604393,0,"none"
"1438","09COV1165","Covington Creek Subbasin",0.50847557388798,0.234174918894423,"none",0.192982456140351,0.305638983459573,0.26291056711835,-541.152585636483,"none",0.0653467908902688,0.271291984441109,"none",0.187134502923977,0.0865800865800872,0.273870177599553,-167.619047619049,"none",0.157220496894411,0.0114662668809016,"positive",0.345029239766082,0.142857142857143,0.0327996245135656,-280.428571428572,"positive",0.0194099378882009,0.810187345385625,"none",0.0526315789473684,0,0.773355556383855,7.14285714285714,"none",0.0118885869565186,0.706598352737286,"none",0.0526315789473684,0,0.750252176323278,6.25,"none",0.0543478260869567,0.256626254378664,"none",0.192982456140351,0,0.239774996305043,8.82352941176471,"none",-0.0543478260869501,0.520857987174609,"none",-0.111111111111111,0,0.520936399835327,7.5,"none",0.116459627329197,0.0588024163678776,"none",0.251461988304094,0,0.097483569181423,10,"none",-0.091135901347564,0.297619353381383,"none",-0.216374269005848,-0.105263157894737,0.207299840313741,219.438596491228,"none",0.077898550724637,0.19784143714213,"none",0.233918128654971,0.0925925925925933,0.171641199969542,-182.000000000001,"none",0.151387484552304,0.0432211125054275,"positive",0.269005847953216,0.0442967884828343,0.114143722090037,-79.5311923218886,"none"
"1457","09COV1418","Covington Creek Subbasin",-0.0313466999095347,0.948189785513073,"none",-0.0421052631578947,-0.0788208844705177,0.820338216433617,218.717195647772,"none",0.0904142075619193,0.226953260019863,"none",0.221052631578947,0.063492063492064,0.178337692140103,-122.126984126985,"none",0.0820599886813846,0.346228261840957,"none",0.210526315789474,0,0.173042336541195,7.14285714285714,"none",-0.00363812757700625,0.961697280306341,"none",0.0473684210526316,0,0.786417197998084,7.14285714285714,"none",-0.00848896434634822,0.865133634185543,"none",-0.0421052631578947,0,0.811411458074839,5,"none",0.0880521988082192,0.165918414230659,"none",0.315789473684211,0.073529411764705,0.0461319246098337,-140.992647058822,"positive",0.0505800792303357,0.489226946968992,"none",0.110526315789474,0,0.501236161998944,5,"none",0.0218287654620428,0.719894229000399,"none",0.0789473684210526,0,0.628722432513739,5.71428571428571,"none",-0.0824240378346323,0.278995943970802,"none",-0.131578947368421,-0.0772229719598136,0.43545255895177,161.97968211126,"none",-0.185389549141666,0.0206608121536795,"negative",-0.315789473684211,-0.10050505050505,0.0546505668923324,204.200252525252,"none",-0.0843412607537845,0.439371421343627,"none",-0.210526315789474,-0.066430237788867,0.205276489667351,142.232735984266,"none"
"1477","09COV1756","Covington Creek Subbasin",0.267351233579699,0.502105295497703,"none",0.152380952380952,0.190240143280319,0.349219342794742,-309.403271967231,"none",0.0800557786327496,0.272326963410973,"none",0.223809523809524,0.0793650793650787,0.158800491856529,-153.095238095237,"none",0.0600628349658096,0.418724760706136,"none",0.119047619047619,0,0.449016099060127,5.71428571428571,"none",0.0808958182826216,0.100424982060717,"none",0.228571428571429,0,0.086823671400984,10,"none",-0.0455721510055287,0.354794316779935,"none",-0.0904761904761905,0,0.564967748068785,5,"none",0.0531300371495168,0.299948178380955,"none",0.19047619047619,0.0452488687782808,0.229052684473324,-84.0271493212674,"none",-0.0460131718217132,0.512120472659024,"none",-0.080952380952381,0,0.576877866453689,10,"none",0.0983686429999498,0.165745407066106,"none",0.257142857142857,0.10596546310832,0.0975620593519056,-206.165620094191,"none",-0.0490985981555873,0.567517801211379,"none",-0.0857142857142857,0,0.591725521556945,9.41520467836257,"none",0.0288394945574763,0.752996005204599,"none",0.0238095238095238,0.00767195767195758,0.903815551843177,-11.4992063492062,"none",0.00668254797440376,0.717601035514161,"none",0.0523809523809524,0.00129198966408248,0.761370415213276,6.93410852713219,"none"
"1498","09COV1862","Covington Creek Subbasin",0.280135873264292,0.544203958806312,"none",-0.0065359477124183,-0.00168777221209915,1,62.919888248019,"none",0.0664168149372557,0.371325619214398,"none",0.176470588235294,0.0680272108843543,0.321450804239139,-131.802721088436,"none",-0.00290231806882816,0.932488980654155,"none",-0.0196078431372549,0,0.928989280538507,2.85714285714286,"none",-0.0584249246028398,0.468752050677616,"none",-0.189542483660131,0,0.270739505441262,7.14285714285714,"none",0.0882210052115555,0.143185293398638,"none",0.261437908496732,0.0833333333333333,0.124922801250919,-164.125,"none",0.0580908982266145,0.326151385953916,"none",0.143790849673203,0.04524886877828,0.419954526594906,-87.3303167420803,"none",0.00894355622294045,0.91562532457142,"none",-0.0261437908496732,0,0.907548364599458,6.25,"none",0.0635986220298564,0.150674977549197,"none",0.137254901960784,0,0.381521206244819,2.85714285714286,"none",0.0775301915242086,0.481719435772647,"none",0.150326797385621,0.111111111111111,0.39897414373859,-215.675438596491,"none",-0.00839639215225563,0.942369079789187,"none",-0.0130718954248366,0,0.969395022801171,6.33333333333333,"none",-0.0129415800642154,0.464762490064495,"none",-0.196078431372549,-0.00574217628481222,0.264214061134278,21.360895779501,"none"
"1516","09COV1864","Covington Creek Subbasin",0.494974843812277,0.353148732741697,"none",0.0333333333333333,0.114445545901804,0.892558465851561,-174.588540596668,"none",0.163129553373457,0.0419220246193868,"positive",0.383333333333333,0.174319727891156,0.0415052356591891,-346.230867346939,"positive",-0.034843205574913,0.491655691264993,"none",-0.075,0,0.68502469640237,4.28571428571429,"none",0.0465631929046563,0.577936948441497,"none",0.0333333333333333,0,0.886360342009219,6.42857142857143,"none",0.102827050997783,0.154897559396621,"none",0.291666666666667,0.113636363636364,0.115381933033676,-225.056818181818,"none",0.125472805530195,0.0127602666513091,"positive",0.408333333333333,0.11764705882353,0.0285148173111497,-232.470588235295,"positive",0.131374722838138,0.074771764472204,"none",0.283333333333333,0.0714869281045752,0.11539351211386,-138.938929738562,"none",0.00411783338612598,0.92100946192973,"none",0.075,0,0.632382415746871,1.42857142857143,"none",-0.11975985788566,0.274380000207128,"none",-0.15,-0.134502923976609,0.444043639662887,277.166666666668,"none",0.0384331116038438,0.733656104088564,"none",0.15,0,0.310231204260021,10,"none",0.0376596366386502,0.74440627752243,"none",-0.475,-0.0258397932816536,0.0095594385957442,61.9767441860461,"negative"
"1532","09DEE2163","Deep Creek Subbasin",-1.09461760345129,0.0218282772869806,"negative",-0.320261437908497,-1.07421557770395,0.0690443198477512,2222.97167679801,"none",-0.105493752371162,0.211987892202213,"none",-0.254901960784314,-0.136054421768707,0.148097008064262,279.047619047618,"none",-0.208539853875246,0.044739557358751,"negative",-0.366013071895425,-0.259740259740259,0.0321971705624508,529.870129870128,"negative",-0.0469948966479449,0.619308309888666,"none",-0.0718954248366013,0,0.698463660084876,6.42857142857143,"none",-0.0356592135697746,0.544035395822399,"none",-0.0522875816993464,0,0.777562439473704,2.5,"none",-0.150573722164272,0.0274539029099257,"negative",-0.339869281045752,-0.130718954248366,0.0495909155983194,269.54248366013,"negative",-0.177974813672578,0.0266420874989632,"negative",-0.366013071895425,-0.208333333333333,0.0327213124679993,425.520833333333,"negative",-0.23791166428021,0.0023214276492122,"negative",-0.522875816993464,-0.238095238095238,0.00205017656945831,483.452380952381,"negative",-0.0649121304074027,0.527247542677676,"none",-0.209150326797386,-0.111111111111111,0.234290598238627,232.236842105263,"none",-0.14719152460093,0.159143703278326,"none",-0.202614379084967,-0.155555555555556,0.255135154753418,318.722222222223,"none",0.0806339681382289,0.270071327043528,"none",0.196078431372549,0.0486396108831124,0.271662452325177,-88.8432892536848,"none"
